USAM_05_NS.1445.002.IDT_i7_139---IDT_i5_139_DS0.2	USAM	11825402	1785635702	1646060389	1293774679	997830778	997830778		
AGAB_24_EKDL210009123-1a-AK19137-AK23734_HTVH3DSX2_L3	AGAB	12467728	1870159200	1550011839	1201479126	888581544	888581544	
LILL_09_EKDL210009123-1a-AK23707-AK23708_HTVH3DSX2_L3	LILL	12872572	1930885800	1514863864	1166546652	838645484	838645484	
KALV_10_EKDL210009123-1a-AK19117-AK23768_HTVH3DSX2_L3	KALV	9601468	    1440220200	1152868668	895155991	646964816	646964816	
HAFR_19_EKDL200012859-1a-AK11398-AK16264_HNLVYDSXY_L1	HAFR	13553056	2032958400	1781530916	1404135314	1054371399	1054371399	
HAUG_11_EKDL210004788-1a-AK11384-AK16224_HHJYYDSX2_L1	HAUG	12281676	1842251400	1633980614	1268311234	956057937	956057937	
HAFR_01_EKDL200012859-1a-AK11714-AK16250_HNLVYDSXY_L1	HAFR	13042656	1956398400	1710091727	1341087757	934713421	934713421	
LANG_13_EKDL210007863-1a-AK23711-AK23712_HLNT5DSX2_L2	LANG	12261734	1839260100	1573452568	1230146217	938293031	938293031	
CRES_04_EKDL210009123-1a-AK19138-AK23746_HTVH3DSX2_L3	CRES	13056692	1958503800	1600673107	1223247033	842811187	842811187	
BOVA_05_EKDL210004789-1a-AK11416-AK16269_HHJYYDSX2_L2	BOVA	12523026	1878453900	1544657503	1198738210	939754453	939754453	
COLN_20_EKDL210009123-1a-AK19009-AK23697_HTVH3DSX2_L3	COLN	13157448	1973617200	1605957924	1244534576	925792379	925792379	
BARR_09_EKDL210004790-1a-AK11677-AK5989_HHJYYDSX2_L3	BARR	12452144	1867821600	1643295297	1271554733	948079287	948079287	
CRES_02_EKDL210004789-1a-AK11698-AK16226_HHJYYDSX2_L2	CRES	12908724	1936308600	1735754303	1360946026	1024793360	1024793360	
GASO_18_EKDL210009122-1a-AK18628-AK31201_HTVH3DSX2_L3	GASO	12892032	1933804800	1554573371	1205814127	904464771	904464771	
INNE_10_EKDL210004789-1a-AK11582-AK8205_HHJYYDSX2_L2	INNE	13052682	1957902300	1681869554	1300732784	1023384181	1023384181	
BUNN_07_EKDL210007863-1a-AK23722-AK23723_HLNT5DSX2_L2	BUNN	12499568	1874935200	1591332598	1249128315	927447084	927447084	
BOVA_01_EKDL200012859-1a-AK11177-AK16280_HNLVYDSXY_L1	BOVA	14212080	2131812000	1795747871	1385603505	1083541668	1083541668	
HFJO_01_EKDL200012859-1a-AK11471-AK16271_HNLVYDSXY_L1	HFJO	10882580	1632387000	1324484667	1023747173	670475446	670475446	
GASO_10_EKDL210009122-1a-AK31220-AK31221_HTVH3DSX2_L3	GASO	13525662	2028849300	1683890998	1305781679	1011944329	1011944329	
GREV_04_EKDL210004790-1a-AK11598-AK16273_HHJYYDSX2_L3	GREV	12634318	1895147700	1623302028	1283718510	1007538016	1007538016	
GREV_08_EKDL210005548-1a-AK11186-AK1268_HHJKNDSX2_L4	GREV	13271708	1990756200	1713789991	1334147320	1054694567	1054694567	
CRES_10_EKDL210004790-1a-AK11178-AK16246_HHJYYDSX2_L3	CRES	13050278	1957541700	1753275708	1362328460	974670725	974670725	
GASO_16_EKDL210004788-1a-AK4251-AK16229_HHJYYDSX2_L1	GASO	13274706	1991205900	1765427533	1391088107	1086731650	1086731650	
HAFR_11_EKDL210004790-1a-AK11718-AK16243_HHJYYDSX2_L3	HAFR	12662798	1899419700	1705409699	1335583061	994565832	994565832	
LANG_10_EKDL210005548-1a-AK11497-AK9485_HHJKNDSX2_L4	LANG	12113806	1817070900	1641032777	1298131772	1066183231	1066183231	
DOLV_02_EKDL210009122-1a-AK31218-AK31219_HTVH3DSX2_L3	DOLV	13337324	2000598600	1610607935	1244034268	952106576	952106576	
BOVA_02_EKDL210009123-1a-AK27221-AK31193_HTVH3DSX2_L3	BOVA	13567294	2035094100	1645837545	1274449139	925372791	925372791	
HYPP_07_EKDL210007863-1a-AK19015-AK23761_HLNT5DSX2_L2	HYPP	12812102	1921815300	1599757173	1244577500	940856816	940856816	
LANG_20_EKDL210004788-1a-AK11683-AK16236_HHJYYDSX2_L1	LANG	12669098	1900364700	1680292549	1328504869	1015232089	1015232089	
BUNN_05_EKDL210009123-1a-AK23704-AK22953_HTVH3DSX2_L3	BUNN	14130358	2119553700	1716839377	1330651095	967376886	967376886	
BARR_13_EKDL200012859-1a-AK7415-AK16289_HNLVYDSXY_L1	BARR	14554356	2183153400	1937553654	1530035437	1128295266	1128295266	
HALS_07_EKDL210007862-1a-AK16211-AK16212_HLNT5DSX2_L2	HALS	13071496	1960724400	1671154503	1304453391	976285709	976285709	
LANG_09_EKDL210004789-1a-AK7415-AK16289_HHJYYDSX2_L2	LANG	13003098	1950464700	1734314286	1346443244	1003589525	1003589525	
HYPP_12_EKDL210007863-1a-AK23766-AK23767_HLNT5DSX2_L2	HYPP	14052368	2107855200	1704622338	1317804091	978565530	978565530	
COLN_13_EKDL210004790-1a-AK11584-AK16263_HHJYYDSX2_L3	COLN	13741464	2061219600	1812903632	1407530525	1047996584	1047996584	
LOGS_19_EKDL210007862-1a-AK19222-AK19679_HLNT5DSX2_L2	LOGS	22949576	3442436400	2919056035	2302289679	1796039542	1796039542	
INNE_11_EKDL200012859-1a-AK11593-AK16256_HNLVYDSXY_L1	INNE	14259020	2138853000	1804359998	1409203554	1045841972	1045841972	
GREV_13_EKDL210005548-1a-AK11195-AK16227_HHJKNDSX2_L4	GREV	13085580	1962837000	1720099526	1335832211	1017668562	1017668562	
INNE_20_EKDL200012859-1a-AK11384-AK16224_HNLVYDSXY_L1	INNE	10544328	1581649200	1366304729	1076867726	851963641	851963641	
HFJO_17_EKDL210005548-1a-AK11718-AK16243_HHJKNDSX2_L4	HFJO	12739320	1910898000	1694960577	1336620630	1070076587	1070076587	
DOLV_19_EKDL210009122-1a-AK18985-AK31160_HTVH3DSX2_L3	DOLV	14005676	2100851400	1680968224	1295503141	923728829	923728829	
KALV_03_EKDL210007862-1a-AK16181-AK16182_HLNT5DSX2_L2	KALV	10591298	1588694700	1264461064	978907972	726611862	726611862	
KALV_08_EKDL210009123-1a-AK27212-AK34199_HTVH3DSX2_L3	KALV	10302310	1545346500	1266418008	976990299	745630529	745630529	
LANG_07_EKDL210005548-1a-AK11486-AK16237_HHJKNDSX2_L4	LANG	13022146	1953321900	1678852104	1323154520	1036059963	1036059963	
HAFR_02_EKDL210007863-1a-AK19152-AK23701_HLNT5DSX2_L2	HAFR	14050280	2107542000	1732099834	1333361973	911793700	911793700	
INNE_04_EKDL210005548-1a-AK11698-AK16226_HHJKNDSX2_L4	INNE	13924226	2088633900	1799635670	1417516404	1107933063	1107933063	
GREV_16_EKDL210004788-1a-AK11661-AK16241_HHJYYDSX2_L1	GREV	13721720	2058258000	1749523634	1364169046	1069501093	1069501093	
HFJO_11_EKDL210004789-1a-AK11631-AK349_HHJYYDSX2_L2	    HFJO	13381164	2007174600	1761458232	1378580469	1088237600	1088237600	
DOLV_17_EKDL210009122-1a-AK19205-AK31181_HTVH3DSX2_L3	DOLV	13858840	2078826000	1702298829	1326417395	1015254815	1015254815	
KALV_18_EKDL210004788-1a-AK11584-AK16263_HHJYYDSX2_L1	KALV	10815814	1622372100	1379981851	1069201469	795452441	795452441	
AGAB_04_EKDL210004789-1a-AK11677-AK5989_HHJYYDSX2_L2	AGAB	12407206	1861080900	1524748491	1183664781	952435925	952435925	
HAFR_15_EKDL210004789-1a-AK11526-AK16296_HHJYYDSX2_L2	HAFR	13597270	2039590500	1792163770	1401928266	1068446209	1068446209	
BUNN_09_EKDL210007863-1a-AK18636-AK23725_HLNT5DSX2_L2	BUNN	14112090	2116813500	1718435380	1323497276	1011984997	1011984997	
CORS_03_EKDL210007863-1a-AK19131-AK23741_HLNT5DSX2_L2	CORS	14661798	2199269700	1744817714	1356734211	1035426774	1035426774	
HAFR_17_EKDL210004788-1a-AK11428-AK16253_HHJYYDSX2_L1	HAFR	13874246	2081136900	1798762451	1397630705	1109081722	1109081722	
GASO_07_EKDL210009122-1a-AK18632-AK31226_HTVH3DSX2_L3	GASO	15508268	2326240200	1815928902	1392156258	956985998	956985998	
HFJO_19_EKDL210009123-1a-AK23758-AK23759_HTVH3DSX2_L3	HFJO	14378388	2156758200	1718917822	1319852066	940449259	940449259	
HAFR_08_EKDL210004789-1a-AK11675-AK16223_HHJYYDSX2_L2	HAFR	13970412	2095561800	1717559083	1317255156	1033659880	1033659880	
KALV_02_EKDL210009123-1a-AK18634-AK31196_HTVH3DSX2_L3	KALV	10758990	1613848500	1331409285	1036315171	783857376	783857376	
GREV_11_EKDL200012859-1a-AK11490-AK14430_HNLVYDSXY_L1	GREV	15335002	2300250300	2041711854	1601607027	1256622018	1256622018	
LILL_16_EKDL210004789-1a-AK11467-AK14066_HHJYYDSX2_L2	LILL	13831508	2074726200	1819739695	1431558511	1143301762	1143301762	
HAUG_08_EKDL210004789-1a-AK12626-AK16295_HHJYYDSX2_L2	HAUG	14125334	2118800100	1867036166	1455482655	1019121069	1019121069	
KLEV_06_EKDL210005548-1a-AK11177-AK16280_HHJKNDSX2_L4	KLEV	13642030	2046304500	1796413637	1416886701	1123448567	1123448567	
HAUG_06_EKDL210004788-1a-AK11485-AK16252_HHJYYDSX2_L1	HAUG	14550578	2182586700	1942299704	1531970118	1170643266	1170643266	
CORS_07_EKDL210007863-1a-AK19095-AK23744_HLNT5DSX2_L2	CORS	14615536	2192330400	1883512608	1471936340	1102820842	1102820842	
HAUG_03_EKDL210004789-1a-AK11398-AK16264_HHJYYDSX2_L2	HAUG	15099206	2264880900	1882564376	1467112237	1131290042	1131290042	
HYPP_03_EKDL210007863-1a-AK27209-AK34210_HLNT5DSX2_L2	HYPP	15535494	2330324100	1864577820	1439097627	1020101764	1020101764	
BARR_12_EKDL200012859-1a-AK11460-AK16272_HNLVYDSXY_L1	BARR	16347934	2452190100	2011319028	1543665181	1038996894	1038996894	
GASO_04_EKDL210004789-1a-AK7016-AK16255_HHJYYDSX2_L2	GASO	14934480	2240172000	1946567540	1531324833	1204887251	1204887251	
CRES_13_EKDL210004790-1a-AK11398-AK16264_HHJYYDSX2_L3	CRES	14328628	2149294200	1929852336	1516024430	1149133249	1149133249	
HAFR_23_EKDL200012859-1a-AK11416-AK16269_HNLVYDSXY_L1	HAFR	15297200	2294580000	2002778608	1563294648	1179982647	1179982647	
Lurida_01_EKDL210004788-1a-AK11677-AK5989_HHJYYDSX2_L1	Lurida	25763326	3864498900	3394244222	421808303	285700024	285700024	
HALS_11_EKDL210009123-1a-AK18993-AK23693_HTVH3DSX2_L3	HALS	14622348	2193352200	1835176426	1411051472	1067909862	1067909862	
LANG_08_EKDL210007863-1a-AK23709-AK23710_HLNT5DSX2_L2	LANG	14519182	2177877300	1839240924	1440572969	1096651683	1096651683	
AGAB_14_EKDL200012859-1a-AK12637-AK16268_HNLVYDSXY_L1	AGAB	14015702	2102355300	1808216862	1409427865	1060971270	1060971270	
CLEW_03_EKDL210007862-1a-AK15924-AK18825_HLNT5DSX2_L2	CLEW	14767452	2215117800	1888442016	1471017771	1032844785	1032844785	
HYPP_01_EKDL210007863-1a-AK19167-AK31197_HLNT5DSX2_L2	HYPP	14963860	2244579000	1874078249	1454804735	1075594155	1075594155	
GASO_12_EKDL210004790-1a-AK11630-AK16248_HHJYYDSX2_L3	GASO	14289096	2143364400	1935341591	1528035902	1220956023	1220956023	
BARR_07_EKDL210004788-1a-AK11160-AK9453_HHJYYDSX2_L1	BARR	15515206	2327280900	1996762022	1558894399	1193170231	1193170231	
KLEV_10_EKDL210004790-1a-AK11381-AK16293_HHJYYDSX2_L3	KLEV	14195744	2129361600	1883800172	1485007365	1198424390	1198424390	
GASO_13_EKDL210004788-1a-AK11600-AK6934_HHJYYDSX2_L1	GASO	15977642	2396646300	2015010734	1571069728	1011547955	1011547955	
HAUG_07_EKDL210004788-1a-AK11158-AK16267_HHJYYDSX2_L1	HAUG	14959362	2243904300	1937742064	1515897982	1130093206	1130093206	
AGAB_02_EKDL210009123-1a-AK19007-AK23732_HTVH3DSX2_L3	AGAB	16141000	2421150000	1909279273	1473415268	1027397958	1027397958	
AGAB_15_EKDL210004788-1a-AK11416-AK16269_HHJYYDSX2_L1	AGAB	15657390	2348608500	1991123204	1549376983	1192023886	1192023886	
GASO_08_EKDL210004789-1a-AK12637-AK16268_HHJYYDSX2_L2	GASO	14466530	2169979500	1937243941	1511725368	1199536104	1199536104	
HAFR_10_EKDL210004789-1a-AK11683-AK16236_HHJYYDSX2_L2	HAFR	14465362	2169804300	1847285336	1454606331	1171527795	1171527795	
HALS_08_EKDL210007862-1a-AK19027-AK19676_HLNT5DSX2_L2	HALS	14866470	2229970500	1902206583	1488320929	1107000357	1107000357	
LOGS_01_EKDL210005548-1a-AK12629-AK16244_HHJKNDSX2_L4	LOGS	16233720	2435058000	1992364055	1550172066	961758394	961758394	
FURI_02_EKDL210004789-1a-AK11520-AK16285_HHJYYDSX2_L2	FURI	14868842	2230326300	1983307953	1572464704	1247010716	1247010716	
INNE_13_EKDL210009123-1a-AK18636-AK23725_HTVH3DSX2_L3	INNE	15811878	2371781700	1991151398	1552408901	1185276849	1185276849	
KLEV_04_EKDL210007862-1a-AK18645-AK19678_HLNT5DSX2_L2	KLEV	11207416	1681112400	1453657544	1135046886	874980929	874980929	
INNE_08_EKDL200012859-1a-AK11665-AK16278_HNLVYDSXY_L1	INNE	15596800	2339520000	2046454213	1598465746	1193701512	1193701512	
HFJO_14_EKDL210005548-1a-AK11615-AK16297_HHJKNDSX2_L4	HFJO	14375648	2156347200	1926303852	1523124917	1230158056	1230158056	
BOVA_09_EKDL210009123-1a-AK23715-AK23716_HTVH3DSX2_L3	BOVA	15835508	2375326200	1916994956	1488599353	1081787700	1081787700	
COLN_07_EKDL210009122-1a-AK19208-AK31190_HTVH3DSX2_L3	COLN	15247690	2287153500	1900183618	1480182682	1103733756	1103733756	
BOVA_07_EKDL210005548-1a-AK7685-AK16294_HHJKNDSX2_L4	BOVA	15560068	2334010200	2036838944	1611220251	1309598894	1309598894	
FURI_05_EKDL210007862-1a-AK16187-AK16188_HLNT5DSX2_L2	FURI	15594842	2339226300	1876581325	1457319753	1148738386	1148738386	
BUNN_16_EKDL210007863-1a-AK19147-AK23730_HLNT5DSX2_L2	BUNN	15937818	2390672700	1936779600	1499782719	1132045486	1132045486	
LOGS_08_EKDL210004790-1a-AK11640-AK16265_HHJYYDSX2_L3	LOGS	14778506	2216775900	1991062155	1579717688	1233631209	1233631209	
BUNN_10_EKDL210007863-1a-AK19054-AK23703_HLNT5DSX2_L2	BUNN	15514216	2327132400	1968026432	1530380023	1122709344	1122709344	
GREV_14_EKDL210007863-1a-AK19099-AK34207_HLNT5DSX2_L2	GREV	16671256	2500688400	2065501936	1581084433	1093331904	1093331904	
HAUG_10_EKDL210009123-1a-AK19072-AK23726_HTVH3DSX2_L3	HAUG	15825800	2373870000	1884431426	1453485464	1038523712	1038523712	
GREV_06_EKDL210005548-1a-AK11640-AK16265_HHJKNDSX2_L4	GREV	15162688	2274403200	2018616929	1561320597	1183278151	1183278151	
HYPP_11_EKDL210007863-1a-AK19150-AK23765_HLNT5DSX2_L2	HYPP	15734194	2360129100	2004467684	1571826317	1132307802	1132307802	
BOVA_04_EKDL210004790-1a-AK11608-AK2002_HHJYYDSX2_L3	BOVA	15872764	2380914600	2150778087	1691980100	1245608328	1245608328	
INNE_01_EKDL210004790-1a-AK11208-AK16233_HHJYYDSX2_L3	INNE	15672064	2350809600	2092577954	1660107283	1291832738	1291832738	
LANG_18_EKDL210005548-1a-AK11710-AK16288_HHJKNDSX2_L4	LANG	14532140	2179821000	1950482518	1538629148	1212045884	1212045884	
BUNN_19_EKDL210007863-1a-AK18642-AK23733_HLNT5DSX2_L2	BUNN	15422790	2313418500	1950719016	1527134485	1194933517	1194933517	
HYPP_15_EKDL210007863-1a-AK19156-AK34201_HLNT5DSX2_L2	HYPP	16423990	2463598500	2042647442	1580542955	1151381551	1151381551	
HFJO_09_EKDL210004790-1a-AK11379-AK16266_HHJYYDSX2_L3	HFJO	15868268	2380240200	2116766169	1670989466	1308006728	1308006728	
HAUG_18_EKDL210005548-1a-AK11471-AK16271_HHJKNDSX2_L4	HAUG	14968056	2245208400	1982189567	1565047934	1222420554	1222420554	
BARR_02_EKDL210004789-1a-AK11506-AK16290_HHJYYDSX2_L2	BARR	15542576	2331386400	2088496353	1633684150	1245138032	1245138032	
HAFR_06_EKDL210007863-1a-AK18986-AK34202_HLNT5DSX2_L2	HAFR	16176846	2426526900	2091564820	1630734480	1237301922	1237301922	
BARR_01_EKDL210005548-1a-AK11598-AK16273_HHJKNDSX2_L4	BARR	15213948	2282092200	2044615052	1619948858	1301659621	1301659621	
LANG_15_EKDL210004790-1a-AK11674-AK2690_HHJYYDSX2_L3	LANG	14957210	2243581500	2015421334	1584477532	1216657607	1216657607	
BOVA_08_EKDL210004789-1a-AK11401-AK7949_HHJYYDSX2_L2	BOVA	15683018	2352452700	1984479415	1554072432	1253194247	1253194247	
CLEW_05_EKDL210007862-1a-AK19084-AK19669_HLNT5DSX2_L2	CLEW	16472940	2470941000	2029588949	1580506404	1067995937	1067995937	
LILL_15_EKDL210004790-1a-AK10139-AK9682_HHJYYDSX2_L3	LILL	15324408	2298661200	2040697884	1599733799	1256668913	1256668913	
CORS_08_EKDL210005548-1a-AK11495-AK16238_HHJKNDSX2_L4	CORS	15053090	2257963500	1955337240	1540807374	1235002784	1235002784	
LILL_12_EKDL210004789-1a-AK11186-AK1268_HHJYYDSX2_L2	LILL	16441170	2466175500	1999825007	1553564132	1212681552	1212681552	
GREV_15_EKDL210004790-1a-AK12626-AK16295_HHJYYDSX2_L3	GREV	15536140	2330421000	2093383635	1649845295	1269108408	1269108408	
HFJO_16_EKDL210009123-1a-AK23756-AK23757_HTVH3DSX2_L3	HFJO	16196432	2429464800	1969633675	1529776443	1102572589	1102572589	
HAFR_04_EKDL210004790-1a-AK11436-AK16240_HHJYYDSX2_L3	HAFR	15681464	2352219600	2120848094	1675372004	1292760359	1292760359	
HFJO_18_EKDL210005548-1a-AK11190-AK16270_HHJKNDSX2_L4	HFJO	16160446	2424066900	2167565905	1713158305	1366664075	1366664075	
LANG_17_EKDL210004789-1a-AK11171-AK16279_HHJYYDSX2_L2	LANG	15826476	2373971400	2161622294	1694039723	1292101789	1292101789	
HAUG_01_EKDL210004790-1a-AK11615-AK16297_HHJYYDSX2_L3	HAUG	15568814	2335322100	2085761453	1654525781	1253769465	1253769465	
AGAB_20_EKDL210005548-1a-AK11178-AK16246_HHJKNDSX2_L4	AGAB	16513888	2477083200	2225447614	1767882833	1438732345	1438732345	
HALS_06_EKDL210007862-1a-AK16195-AK16196_HLNT5DSX2_L2	HALS	17447820	2617173000	2172744189	1684651940	1133418999	1133418999	
LOGS_21_EKDL210007862-1a-AK16169-AK16170_HLNT5DSX2_L2	LOGS	18613850	2792077500	2343884219	1829141955	1396860407	1396860407
HAFR_05_EKDL210007863-1a-AK19109-AK31194_HLNT5DSX2_L2	HAFR	16896914	2534537100	2109915262	1642806357	1099314999	1099314999	
COLN_12_EKDL210009122-1a-AK31169-AK31170_HTVH3DSX2_L3	COLN	16400440	2460066000	2100834574	1637810528	1266319300	1266319300	
INNE_17_EKDL200012859-1a-AK11591-AK16275_HNLVYDSXY_L1	INNE	13166730	1975009500	1698469106	1321441252	1043057986	1043057986	
BOVA_14_EKDL210004788-1a-AK11387-AK16228_HHJYYDSX2_L1	BOVA	16494628	2474194200	2196902466	1707446110	1163252976	1163252976	
COLN_01_EKDL210004789-1a-AK11204-AK16254_HHJYYDSX2_L2	COLN	16594644	2489196600	2159175279	1694655060	1297265270	1297265270	
KALV_06_EKDL210005548-1a-AK2372-AK16292_HHJKNDSX2_L4	KALV	11992166	1798824900	1634356286	1286037804	1029671903	1029671903	
HALS_15_EKDL210007862-1a-AK19102-AK18815_HLNT5DSX2_L2	HALS	17298912	2594836800	2244168552	1754017016	1214853338	1214853338	
COLN_09_EKDL210004788-1a-AK11440-AK16251_HHJYYDSX2_L1	COLN	17374548	2606182200	2299326205	1796616841	1382104879	1382104879	
INNE_02_EKDL210004790-1a-AK11190-AK16270_HHJYYDSX2	    INNE	16574444	2486166600	2170418466	1691239263	1342334942	1342334942	
HFJO_12_EKDL210005548-1a-AK11208-AK16233_HHJKNDSX2_L4	HFJO	16810558	2521583700	2184301827	1725318410	1412783633	1412783633	
AGAB_03_EKDL210004790-1a-AK11377-AK16262_HHJYYDSX2_L3	AGAB	13924630	2088694500	1778295525	1394411615	1129519932	1129519932	
CLEW_10_EKDL210007862-1a-AK15918-AK19682_HLNT5DSX2_L2	CLEW	17306964	2596044600	2277849443	1783560426	1192150987	1192150987	
LANG_06_EKDL210005548-1a-AK11164-AK16239_HHJKNDSX2_L4	LANG	16424710	2463706500	2096142311	1653102345	1297454780	1297454780	
GREV_17_EKDL210005548-1a-AK11490-AK14430_HHJKNDSX2_L4	GREV	16914520	2537178000	2201805540	1742696387	1423983756	1423983756	
BOVA_06_EKDL210004789-1a-AK11572-AK16283_HHJYYDSX2_L2	BOVA	16933446	2540016900	2126782982	1653667381	1273434591	1273434591	
KALV_05_EKDL210005548-1a-AK11168-AK16259_HHJKNDSX2_L4	KALV	12317356	1847603400	1632487063	1289180505	1012297041	1012297041	
HAUG_09_EKDL200012859-1a-AK11186-AK1268_HNLVYDSXY_L1	HAUG	18873794	2831069100	2375701480	1870493840	1374272272	1374272272	
GASO_09_EKDL210004790-1a-AK11683-AK16236_HHJYYDSX2_L3	GASO	16400238	2460035700	2195897125	1735820613	1398467100	1398467100	
KALV_11_EKDL210004790-1a-AK717-5UDI1548_HHJYYDSX2_L3	KALV	12433498	1865024700	1660237297	1304994323	1027020663	1027020663	
FURI_06_EKDL210004789-1a-AK11160-AK9453_HHJYYDSX2_L2	FURI	16726300	2508945000	2169749017	1693388404	1341076618	1341076618	
HALS_03_EKDL210007862-1a-AK19184-AK18843_HLNT5DSX2_L2	HALS	17849972	2677495800	2253937538	1759193313	1344091438	1344091438	
CLEW_02_EKDL210007862-1a-AK19291-AK18809_HLNT5DSX2_L2	CLEW	16978806	2546820900	2239345843	1733536091	1224845956	1224845956	
HAUG_20_EKDL210009123-1a-AK19103-AK23729_HTVH3DSX2_L3	HAUG	17392090	2608813500	2164409509	1675792286	1156368955	1156368955	
HYPP_05_EKDL210007863-1a-AK23758-AK23759_HLNT5DSX2_L2	HYPP	17149418	2572412700	2157180834	1669524136	1241902670	1241902670	
FURI_10_EKDL210007862-1a-AK16203-AK16204_HLNT5DSX2_L2	FURI	18163870	2724580500	2189962342	1711124080	1326872640	1326872640	
LILL_19_EKDL210009123-1a-AK19136-AK23714_HTVH3DSX2_L3	LILL	17026338	2553950700	2110778668	1637713638	1236190875	1236190875	
INNE_09_EKDL210004788-1a-AK11726-AK16225_HHJYYDSX2_L1	INNE	17043198	2556479700	2298331533	1797530241	1267991036	1267991036	
LOGS_16_EKDL210007862-1a-AK16201-AK16202_HLNT5DSX2_L2	LOGS	16874752	2531212800	2089629245	1641200035	1272399953	1272399953	
HFJO_08_EKDL210005548-1a-AK11519-AK16232_HHJKNDSX2_L4	HFJO	16514626	2477193900	2155578678	1702330689	1436659946	1436659946	
GREV_03_EKDL210004788-1a-AK11631-AK349_HHJYYDSX2_L1	GREV	17097616	2564642400	2291898982	1800939902	1403321791	1403321791	
KALV_21_EKDL210004788-1a-AK11195-AK16227_HHJYYDSX2_L1	KALV	12815060	1922259000	1720373560	1363290580	1005810990	1005810990	
HAFR_13_EKDL210007863-1a-AK19133-AK18842_HLNT5DSX2_L2	HAFR	18353064	2752959600	2321697723	1793072884	1296636936	1296636936	
